,combo,target_feature,before_rmse,before_r2,before_mape,after_rmse,after_r2,after_mape,n_worst_trees
10481,"(11, 55, 43)",OD,12.831312251996922,0.16217513755713586,0.39106856340305857,12.61270193258659,0.1764493721164302,0.38899353637098194,15
10482,"(11, 55, 43)",OD,12.831312251996922,0.16217513755713586,0.39106856340305857,12.590300405804292,0.1779120873653689,0.3870185347727761,20
10483,"(11, 55, 43)",OD,12.831312251996922,0.16217513755713586,0.39106856340305857,12.558663919179333,0.17997780243286765,0.38418204806400863,25
10484,"(11, 55, 43)",OD,12.831312251996922,0.16217513755713586,0.39106856340305857,12.571437405644048,0.17914375332471433,0.3859684150262685,30
10485,"(11, 55, 43)",growth_rate,0.04383269032865197,-0.8876228771645485,0.5874528878259557,0.04255804099477046,-0.8327310321749535,0.5547912658609255,10
10486,"(11, 55, 43)",growth_rate,0.04383269032865197,-0.8876228771645485,0.5874528878259557,0.042192672089198045,-0.8169966864254241,0.5440031243712533,15
10487,"(11, 55, 43)",growth_rate,0.04383269032865197,-0.8876228771645485,0.5874528878259557,0.04200075694308419,-0.808732000467006,0.5371354857943079,20
10488,"(11, 55, 43)",growth_rate,0.04383269032865197,-0.8876228771645485,0.5874528878259557,0.04121972157396808,-0.7750972812753685,0.5293518214056917,25
10489,"(11, 55, 43)",growth_rate,0.04383269032865197,-0.8876228771645485,0.5874528878259557,0.04080456078211286,-0.7572186842161455,0.5282109802790841,30
10490,"(11, 55, 43)",product_titer,1754409.8415696581,-0.4596427242902481,26.229357093294073,1691391.0532761188,-0.4072120358349476,23.324929189374778,10
10491,"(11, 55, 43)",product_titer,1754409.8415696581,-0.4596427242902481,26.229357093294073,1678535.891535359,-0.3965167337111939,22.511732887300425,15
10492,"(11, 55, 43)",product_titer,1754409.8415696581,-0.4596427242902481,26.229357093294073,1674091.6433748307,-0.392819185772993,21.961220546142894,20
10493,"(11, 55, 43)",product_titer,1754409.8415696581,-0.4596427242902481,26.229357093294073,1676719.5310651192,-0.3950055489912645,21.661834570442807,25
10494,"(11, 55, 43)",product_titer,1754409.8415696581,-0.4596427242902481,26.229357093294073,1680058.762642628,-0.397783739674731,21.11312175733152,30
10495,"(11, 55, 43)",production_rate,521.1213417244988,-1.2090428092937535,12.527111864702585,456.2336962395389,-0.9339829044427783,11.233231014861406,10
10496,"(11, 55, 43)",production_rate,521.1213417244988,-1.2090428092937535,12.527111864702585,432.52030894103683,-0.8334614260431321,10.745613319593652,15
10497,"(11, 55, 43)",production_rate,521.1213417244988,-1.2090428092937535,12.527111864702585,413.4540161228111,-0.7526390653418553,10.314765053090495,20
10498,"(11, 55, 43)",production_rate,521.1213417244988,-1.2090428092937535,12.527111864702585,393.18123665680685,-0.6667023858814116,9.788620086002545,25
10499,"(11, 55, 43)",production_rate,521.1213417244988,-1.2090428092937535,12.527111864702585,368.95944734539194,-0.5640257821377541,9.150660027955858,30
10500,"(11, 55, 38)",OD,13.559453749636688,0.12473866832316782,1.172162921831988,11.957278671005085,0.22815890329687427,1.0572203499045731,10
10501,"(11, 55, 38)",OD,13.559453749636688,0.12473866832316782,1.172162921831988,11.415350231882492,0.26314032777444185,1.0163255297113165,15
10502,"(11, 55, 38)",OD,13.559453749636688,0.12473866832316782,1.172162921831988,10.978855360495066,0.2913160264017486,0.9790492158894057,20
10503,"(11, 55, 38)",OD,13.559453749636688,0.12473866832316782,1.172162921831988,10.946713136788748,0.29339080360470193,0.9770758761134887,25
10504,"(11, 55, 38)",OD,13.559453749636688,0.12473866832316782,1.172162921831988,10.697198366906559,0.3094969560937706,0.9433988860946984,30
10505,"(11, 55, 38)",growth_rate,0.03918061988884895,-0.6723114827123682,0.606804395915092,0.03844400097460721,-0.6408710340373802,0.5947078886333858,10
10506,"(11, 55, 38)",growth_rate,0.03918061988884895,-0.6723114827123682,0.606804395915092,0.0379604870531318,-0.6202336402128696,0.5853251018655683,15
10507,"(11, 55, 38)",growth_rate,0.03918061988884895,-0.6723114827123682,0.606804395915092,0.03766275351895376,-0.6075257451002616,0.5787243137294183,20
10508,"(11, 55, 38)",growth_rate,0.03918061988884895,-0.6723114827123682,0.606804395915092,0.03746932347374419,-0.5992697428567235,0.5744174565164365,25
10509,"(11, 55, 38)",growth_rate,0.03918061988884895,-0.6723114827123682,0.606804395915092,0.03720878799792898,-0.588149539319982,0.5698477815788004,30
10510,"(11, 55, 38)",product_titer,6027357.779350473,-3.891544042686471,53.92588996035782,5456003.88788005,-3.4278578262048844,50.18754679614728,10
10511,"(11, 55, 38)",product_titer,6027357.779350473,-3.891544042686471,53.92588996035782,5304785.532434491,-3.3051355202122448,49.9221434156795,15
10512,"(11, 55, 38)",product_titer,6027357.779350473,-3.891544042686471,53.92588996035782,5283550.905150845,-3.2879024110472557,48.25886742734155,20
10513,"(11, 55, 38)",product_titer,6027357.779350473,-3.891544042686471,53.92588996035782,5278235.71223426,-3.2835888293421975,47.01916727396519,25
10514,"(11, 55, 38)",product_titer,6027357.779350473,-3.891544042686471,53.92588996035782,5283524.327112005,-3.287880841455353,46.537203489464574,30
10515,"(11, 55, 38)",production_rate,3243.7027821887696,-12.610818125117468,35.47720307294876,3123.549015161129,-12.106643982208658,34.81450312590238,10
10516,"(11, 55, 38)",production_rate,3243.7027821887696,-12.610818125117468,35.47720307294876,3067.5731967462384,-11.871765284926909,34.50007269671146,15
10517,"(11, 55, 38)",production_rate,3243.7027821887696,-12.610818125117468,35.47720307294876,3012.1429354912357,-11.639175786063976,34.18551379514917,20
10518,"(11, 55, 38)",production_rate,3243.7027821887696,-12.610818125117468,35.47720307294876,2957.499362751779,-11.409887290722391,33.87108336595824,25
10519,"(11, 55, 38)",production_rate,3243.7027821887696,-12.610818125117468,35.47720307294876,2903.4057654645285,-11.182906533282802,33.5565081326772,30
10520,"(11, 55, 29)",OD,12.914863984670028,0.1847671462855115,1.2481058707613315,13.288883528868144,0.1611576819718683,1.172831917586458,10
10521,"(11, 55, 29)",OD,12.914863984670028,0.1847671462855115,1.2481058707613315,13.63101417042294,0.13956116035236388,1.1469020952569264,15
10522,"(11, 55, 29)",OD,12.914863984670028,0.1847671462855115,1.2481058707613315,13.89673534678733,0.12278788011053976,1.1228433170968044,20
10523,"(11, 55, 29)",OD,12.914863984670028,0.1847671462855115,1.2481058707613315,13.607075747262776,0.1410722400702339,1.1111161914547127,25
10524,"(11, 55, 29)",OD,12.914863984670028,0.1847671462855115,1.2481058707613315,13.421883925470745,0.15276221663857492,1.1179723606002512,30
10525,"(11, 55, 29)",growth_rate,0.06071009375211897,-1.5414367654429117,1.2712313956733041,0.05689243120578814,-1.381622353149059,1.1872838401282504,10
10526,"(11, 55, 29)",growth_rate,0.06071009375211897,-1.5414367654429117,1.2712313956733041,0.05237561524845586,-1.1925400864740414,1.0997087294423733,15
10527,"(11, 55, 29)",growth_rate,0.06071009375211897,-1.5414367654429117,1.2712313956733041,0.04971134436982349,-1.0810087817835612,1.0424078459203867,20
10528,"(11, 55, 29)",growth_rate,0.06071009375211897,-1.5414367654429117,1.2712313956733041,0.047920096010258276,-1.0060238137875364,1.0005186687300278,25
10529,"(11, 55, 29)",growth_rate,0.06071009375211897,-1.5414367654429117,1.2712313956733041,0.047552540951889995,-0.9906372795074923,0.9839614280099541,30
10530,"(11, 55, 29)",product_titer,5961682.734961884,-4.006993083187812,688.1187688352546,5420565.406252796,-3.5525289926801857,624.6017788656907,10
10531,"(11, 55, 29)",product_titer,5961682.734961884,-4.006993083187812,688.1187688352546,5326368.131105703,-3.473416244470573,590.3403236502128,15
10532,"(11, 55, 29)",product_titer,5961682.734961884,-4.006993083187812,688.1187688352546,5318040.194470453,-3.4664219237420664,531.0262069373457,20
10533,"(11, 55, 29)",product_titer,5961682.734961884,-4.006993083187812,688.1187688352546,5331477.577235025,-3.4777074760851647,493.43097981158735,25
10534,"(11, 55, 29)",product_titer,5961682.734961884,-4.006993083187812,688.1187688352546,5345357.704780548,-3.4893648731161466,445.4328214105228,30
10535,"(11, 55, 29)",production_rate,3244.4154847099667,-12.866742331755793,1694.4862854073417,3115.4329027443578,-12.31546638148657,1611.5824667927989,10
10536,"(11, 55, 29)",production_rate,3244.4154847099667,-12.866742331755793,1694.4862854073417,3054.531960231604,-12.05517367805037,1566.095073059811,15
10537,"(11, 55, 29)",production_rate,3244.4154847099667,-12.866742331755793,1694.4862854073417,2994.662239505717,-11.799288451669055,1522.291932337477,20
10538,"(11, 55, 29)",production_rate,3244.4154847099667,-12.866742331755793,1694.4862854073417,2935.7919713725923,-11.547674919724521,1480.050284224946,25
10539,"(11, 55, 29)",production_rate,3244.4154847099667,-12.866742331755793,1694.4862854073417,2877.741013110738,-11.299563146086932,1437.8762956408473,30
10540,"(11, 43, 38)",OD,14.359331559183799,0.05594514172490617,0.4536987184404511,12.790691142010775,0.15907547203417005,0.39872593240712567,10
10541,"(11, 43, 38)",OD,14.359331559183799,0.05594514172490617,0.4536987184404511,12.102202429742235,0.2043401914262768,0.42471092728984816,15
10542,"(11, 43, 38)",OD,14.359331559183799,0.05594514172490617,0.4536987184404511,11.65110538426931,0.23399758568429074,0.457383078966304,20
10543,"(11, 43, 38)",OD,14.359331559183799,0.05594514172490617,0.4536987184404511,11.287800085418386,0.25788310786223234,0.49860601326482573,25
10544,"(11, 43, 38)",OD,14.359331559183799,0.05594514172490617,0.4536987184404511,10.957175601929517,0.2796200284574485,0.5100590151256027,30
10545,"(11, 43, 38)",growth_rate,0.0395743046265242,-0.7104813928785176,0.5013065586279423,0.038632357154777294,-0.6697685202532797,0.48727741038865685,10
10546,"(11, 43, 38)",growth_rate,0.0395743046265242,-0.7104813928785176,0.5013065586279423,0.03803139988902839,-0.6437939331902973,0.4801329392457729,15
10547,"(11, 43, 38)",growth_rate,0.0395743046265242,-0.7104813928785176,0.5013065586279423,0.038018972264853464,-0.6432567861675127,0.4794599154116964,20
10548,"(11, 43, 38)",growth_rate,0.0395743046265242,-0.7104813928785176,0.5013065586279423,0.03805749588551218,-0.6449218548767397,0.4774212397949383,25
10549,"(11, 43, 38)",growth_rate,0.0395743046265242,-0.7104813928785176,0.5013065586279423,0.038580118763778114,-0.6675106714637367,0.48111360261917924,30
10550,"(11, 43, 38)",product_titer,2063658.579094005,-48.67263633164089,36.70257152973855,1403779.106654229,-32.78921773261743,26.155498374116014,10
10551,"(11, 43, 38)",product_titer,2063658.579094005,-48.67263633164089,36.70257152973855,1307010.5546189612,-30.45998113200804,25.083532873874145,15
10552,"(11, 43, 38)",product_titer,2063658.579094005,-48.67263633164089,36.70257152973855,1250422.9623344077,-29.09790752113592,24.09089003111593,20
10553,"(11, 43, 38)",product_titer,2063658.579094005,-48.67263633164089,36.70257152973855,1197150.0041728464,-27.815617754855054,23.654447983323166,25
10554,"(11, 43, 38)",product_titer,2063658.579094005,-48.67263633164089,36.70257152973855,1152464.7679897835,-26.740036014347748,22.824159339796235,30
10555,"(11, 43, 38)",production_rate,467.516556821798,-27.856390910891605,14.046711166897868,341.0137436956906,-20.04829390634885,12.43801758502161,10
10556,"(11, 43, 38)",production_rate,467.516556821798,-27.856390910891605,14.046711166897868,298.1991465260881,-17.40566075338155,11.855537174504905,15
10557,"(11, 43, 38)",production_rate,467.516556821798,-27.856390910891605,14.046711166897868,274.9094625422851,-15.968158240537033,11.433636401784767,20
10558,"(11, 43, 38)",production_rate,467.516556821798,-27.856390910891605,14.046711166897868,232.02244723503466,-13.32105524354279,10.546122243557834,25
10559,"(11, 43, 38)",production_rate,467.516556821798,-27.856390910891605,14.046711166897868,204.15007060080674,-11.600696501083421,9.933980574328896,30
10560,"(11, 43, 29)",OD,18.712720208502464,-0.19979618148889577,0.5051012518632318,17.446111403258474,-0.11858551884662205,0.5103732156201803,10
10561,"(11, 43, 29)",OD,18.712720208502464,-0.19979618148889577,0.5051012518632318,17.026808649919904,-0.09170124778725897,0.5167666983403788,15
10562,"(11, 43, 29)",OD,18.712720208502464,-0.19979618148889577,0.5051012518632318,17.040019868609622,-0.09254830634208822,0.5275214850779554,20
10563,"(11, 43, 29)",OD,18.712720208502464,-0.19979618148889577,0.5051012518632318,17.121080737187672,-0.09774565442961691,0.5280782430947275,25
10564,"(11, 43, 29)",OD,18.712720208502464,-0.19979618148889577,0.5051012518632318,17.21681091646309,-0.10388354898840513,0.5163723155175879,30
10565,"(11, 43, 29)",growth_rate,0.035340558040645675,-0.49948383310758415,0.639468116884912,0.03525168285528868,-0.4957128993420792,0.6405315697746574,10
10566,"(11, 43, 29)",growth_rate,0.035340558040645675,-0.49948383310758415,0.639468116884912,0.03521555358643206,-0.4941799508671232,0.6419797385143124,15
10567,"(11, 43, 29)",growth_rate,0.035340558040645675,-0.49948383310758415,0.639468116884912,0.035253527249285155,-0.49579115614199787,0.6357505813075528,20
10568,"(11, 43, 29)",growth_rate,0.035340558040645675,-0.49948383310758415,0.639468116884912,0.03525567573909072,-0.49588231558903706,0.6298110682375997,25
10569,"(11, 43, 29)",growth_rate,0.035340558040645675,-0.49948383310758415,0.639468116884912,0.03529917335905784,-0.4977278998563919,0.6239777337559336,30
10570,"(11, 43, 29)",product_titer,1142573.8611476463,-54.277300967962425,233.25950920035532,631136.2788261647,-29.53413982482617,203.27373996770984,10
10571,"(11, 43, 29)",product_titer,1142573.8611476463,-54.277300967962425,233.25950920035532,570448.4401921788,-26.598084629325356,184.78664142151155,15
10572,"(11, 43, 29)",product_titer,1142573.8611476463,-54.277300967962425,233.25950920035532,535620.3496552159,-24.913114485848244,182.7046590982273,20
10573,"(11, 43, 29)",product_titer,1142573.8611476463,-54.277300967962425,233.25950920035532,504586.2177529277,-23.41169465840783,163.02431157268302,25
10574,"(11, 43, 29)",product_titer,1142573.8611476463,-54.277300967962425,233.25950920035532,514924.998869466,-23.91188106635413,154.64408915492368,30
10575,"(11, 43, 29)",production_rate,388.88121910596175,-23.708954332777857,133.33559539913222,268.6511602297564,-16.069709009928044,99.16129994506116,10
10576,"(11, 43, 29)",production_rate,388.88121910596175,-23.708954332777857,133.33559539913222,253.34082790868212,-15.096912475781206,100.43522853567269,15
10577,"(11, 43, 29)",production_rate,388.88121910596175,-23.708954332777857,133.33559539913222,253.71147669958282,-15.120462967802702,102.84095838156452,20
10578,"(11, 43, 29)",production_rate,388.88121910596175,-23.708954332777857,133.33559539913222,266.3266088751595,-15.92201035428975,98.5693879847271,25
10579,"(11, 43, 29)",production_rate,388.88121910596175,-23.708954332777857,133.33559539913222,273.66192948433275,-16.388086094242006,94.28065863981558,30
10580,"(11, 38, 29)",OD,15.17169893675781,0.034573458987862904,1.4939395947344556,13.949533526925137,0.11234397955235709,1.4305543847757225,10
10581,"(11, 38, 29)",OD,15.17169893675781,0.034573458987862904,1.4939395947344556,13.499977804814014,0.14095073134720282,1.4042505966779169,15
10582,"(11, 38, 29)",OD,15.17169893675781,0.034573458987862904,1.4939395947344556,13.234517909283555,0.15784284275725047,1.3993304393087542,20
10583,"(11, 38, 29)",OD,15.17169893675781,0.034573458987862904,1.4939395947344556,12.821713414243359,0.18411098961556704,1.3696822316886497,25
10584,"(11, 38, 29)",OD,15.17169893675781,0.034573458987862904,1.4939395947344556,12.979678186417251,0.17405915664436766,1.381011494770279,30
10585,"(11, 38, 29)",growth_rate,0.037747728364184566,-0.5869595515729493,0.8342670442537579,0.036184635554435615,-0.5212452643317684,0.814870489828907,10
10586,"(11, 38, 29)",growth_rate,0.037747728364184566,-0.5869595515729493,0.8342670442537579,0.03575055363201157,-0.5029959422451553,0.8083432792187413,15
10587,"(11, 38, 29)",growth_rate,0.037747728364184566,-0.5869595515729493,0.8342670442537579,0.034877490657693536,-0.46629133282200175,0.7985246909591617,20
10588,"(11, 38, 29)",growth_rate,0.037747728364184566,-0.5869595515729493,0.8342670442537579,0.033996851208424966,-0.4292681993495595,0.7883019605065256,25
10589,"(11, 38, 29)",growth_rate,0.037747728364184566,-0.5869595515729493,0.8342670442537579,0.03348157169421503,-0.4076052335966005,0.7824744244756807,30
10590,"(11, 38, 29)",product_titer,3378868.958299781,-80.32327321533043,320.20298953466397,2386988.021310052,-56.450490508633614,320.26585996857403,10
